0,-5.500000E+004,0.000000E+000
1,-5.500000E+004,2.750000E+004
2,-5.500000E+004,2.750000E+004
3,-5.500000E+004,2.750000E+004
4,-5.500000E+004,2.750000E+004
5,-5.500000E+004,2.750000E+004
6,-5.500000E+004,2.750000E+004
7,-5.500000E+004,2.750000E+004
8,-5.500000E+004,2.750000E+004
9,-5.500000E+004,2.750000E+004
10,-5.500000E+004,2.750000E+004
11,-5.500000E+004,2.750000E+004
12,-5.500000E+004,2.750000E+004
13,-5.500000E+004,2.750000E+004
14,-5.500000E+004,2.750000E+004
15,-5.500000E+004,2.750000E+004
16,-5.500000E+004,2.750000E+004
17,-5.500000E+004,2.750000E+004
18,-5.500000E+004,2.750000E+004
19,-5.500000E+004,2.750000E+004
20,-5.500000E+004,2.750000E+004
21,-5.500000E+004,2.750000E+004
22,-5.500000E+004,2.750000E+004
23,-5.500000E+004,2.750000E+004
24,-5.500000E+004,2.750000E+004
25,-5.500000E+004,2.750000E+004
26,-5.500000E+004,2.750000E+004
27,-5.500000E+004,2.750000E+004
28,-5.500000E+004,2.750000E+004
29,-5.500000E+004,2.750000E+004
30,-5.500000E+004,2.750000E+004
31,-5.500000E+004,2.750000E+004
32,-5.500000E+004,2.750000E+004
33,-5.500000E+004,2.750000E+004
34,-5.500000E+004,2.750000E+004
35,-5.500000E+004,2.750000E+004
36,-5.500000E+004,2.750000E+004
37,-5.500000E+004,2.750000E+004
38,-5.500000E+004,2.750000E+004
39,-5.500000E+004,2.750000E+004
40,-5.500000E+004,2.750000E+004
41,-5.500000E+004,2.750000E+004
42,-5.500000E+004,2.750000E+004
43,-5.500000E+004,2.750000E+004
44,-5.500000E+004,2.750000E+004
45,-5.500000E+004,2.750000E+004
46,-5.500000E+004,2.750000E+004
47,-5.500000E+004,2.750000E+004
48,-5.500000E+004,2.750000E+004
49,-5.500000E+004,2.750000E+004
50,-5.500000E+004,2.750000E+004
51,-5.365100E+004,2.682550E+004
52,-5.235500E+004,2.617750E+004
53,-5.110800E+004,2.555400E+004
54,-4.990700E+004,2.495350E+004
55,-4.875000E+004,2.437500E+004
56,-4.763300E+004,2.381650E+004
57,-4.655700E+004,2.327850E+004
58,-4.551700E+004,2.275850E+004
59,-4.451200E+004,2.225600E+004
60,-4.354100E+004,2.177050E+004
61,-4.260200E+004,2.130100E+004
62,-4.169300E+004,2.084650E+004
63,-4.081300E+004,2.040650E+004
64,-3.996000E+004,1.998000E+004
65,-3.913400E+004,1.956700E+004
66,-3.833300E+004,1.916650E+004
67,-3.755500E+004,1.877750E+004
68,-3.680100E+004,1.840050E+004
69,-3.606800E+004,1.803400E+004
70,-3.535700E+004,1.767850E+004
71,-3.466500E+004,1.733250E+004
72,-3.399300E+004,1.699650E+004
73,-3.333900E+004,1.666950E+004
74,-3.270200E+004,1.635100E+004
75,-3.208300E+004,1.604150E+004
76,-3.148000E+004,1.574000E+004
77,-3.089200E+004,1.544600E+004
78,-3.032000E+004,1.516000E+004
79,-2.976200E+004,1.488100E+004
80,-2.921800E+004,1.460900E+004
81,-2.868800E+004,1.434400E+004
82,-2.817000E+004,1.408500E+004
83,-2.766500E+004,1.383250E+004
84,-2.717200E+004,1.358600E+004
85,-2.669100E+004,1.334550E+004
86,-2.622000E+004,1.311000E+004
87,-2.576100E+004,1.288050E+004
88,-2.531200E+004,1.265600E+004
89,-2.487300E+004,1.243650E+004
90,-2.444400E+004,1.222200E+004
91,-2.402400E+004,1.201200E+004
92,-2.361400E+004,1.180700E+004
93,-2.321200E+004,1.160600E+004
94,-2.281900E+004,1.140950E+004
95,-2.243400E+004,1.121700E+004
96,-2.205700E+004,1.102850E+004
97,-2.168800E+004,1.084400E+004
98,-2.132600E+004,1.066300E+004
99,-2.097200E+004,1.048600E+004
100,-2.062500E+004,1.031250E+004
101,-2.028400E+004,1.014200E+004
102,-1.995000E+004,9.975000E+003
103,-1.962300E+004,9.811500E+003
104,-1.930200E+004,9.651000E+003
105,-1.898800E+004,9.494000E+003
106,-1.867900E+004,9.339500E+003
107,-1.837600E+004,9.188000E+003
108,-1.807800E+004,9.039000E+003
109,-1.778600E+004,8.893000E+003
110,-1.750000E+004,8.750000E+003
111,-1.721800E+004,8.609000E+003
112,-1.694100E+004,8.470500E+003
113,-1.667000E+004,8.335000E+003
114,-1.640300E+004,8.201500E+003
115,-1.614100E+004,8.070500E+003
116,-1.588300E+004,7.941500E+003
117,-1.563000E+004,7.815000E+003
118,-1.538100E+004,7.690500E+003
119,-1.513600E+004,7.568000E+003
120,-1.489500E+004,7.447500E+003
121,-1.465900E+004,7.329500E+003
122,-1.442600E+004,7.213000E+003
123,-1.419700E+004,7.098500E+003
124,-1.397100E+004,6.985500E+003
125,-1.375000E+004,6.875000E+003
126,-1.353100E+004,6.765500E+003
127,-1.331600E+004,6.658000E+003
128,-1.310500E+004,6.552500E+003
129,-1.289700E+004,6.448500E+003
130,-1.269200E+004,6.346000E+003
131,-1.249000E+004,6.245000E+003
132,-1.229100E+004,6.145500E+003
133,-1.209500E+004,6.047500E+003
134,-1.190200E+004,5.951000E+003
135,-1.171200E+004,5.856000E+003
136,-1.152500E+004,5.762500E+003
137,-1.134100E+004,5.670500E+003
138,-1.115900E+004,5.579500E+003
139,-1.098000E+004,5.490000E+003
140,-1.080300E+004,5.401500E+003
141,-1.062900E+004,5.314500E+003
142,-1.045700E+004,5.228500E+003
143,-1.028800E+004,5.144000E+003
144,-1.012100E+004,5.060500E+003
145,-9.956000E+003,4.978000E+003
146,-9.794000E+003,4.897000E+003
147,-9.634000E+003,4.817000E+003
148,-9.476000E+003,4.738000E+003
149,-9.320000E+003,4.660000E+003
150,-9.166000E+003,4.583000E+003
151,-9.014000E+003,4.507000E+003
152,-8.865000E+003,4.432500E+003
153,-8.717000E+003,4.358500E+003
154,-8.571000E+003,4.285500E+003
155,-8.427000E+003,4.213500E+003
156,-8.285000E+003,4.142500E+003
157,-8.144000E+003,4.072000E+003
158,-8.006000E+003,4.003000E+003
159,-7.869000E+003,3.934500E+003
160,-7.734000E+003,3.867000E+003
161,-7.600000E+003,3.800000E+003
162,-7.469000E+003,3.734500E+003
163,-7.338000E+003,3.669000E+003
164,-7.210000E+003,3.605000E+003
165,-7.083000E+003,3.541500E+003
166,-6.957000E+003,3.478500E+003
167,-6.833000E+003,3.416500E+003
168,-6.711000E+003,3.355500E+003
169,-6.590000E+003,3.295000E+003
170,-6.470000E+003,3.235000E+003
171,-6.352000E+003,3.176000E+003
172,-6.235000E+003,3.117500E+003
173,-6.119000E+003,3.059500E+003
174,-6.005000E+003,3.002500E+003
175,-5.892000E+003,2.946000E+003
176,-5.781000E+003,2.890500E+003
177,-5.670000E+003,2.835000E+003
178,-5.561000E+003,2.780500E+003
179,-5.453000E+003,2.726500E+003
180,-5.347000E+003,2.673500E+003
181,-5.241000E+003,2.620500E+003
182,-5.137000E+003,2.568500E+003
183,-5.034000E+003,2.517000E+003
184,-4.932000E+003,2.466000E+003
185,-4.831000E+003,2.415500E+003
186,-4.731000E+003,2.365500E+003
187,-4.632000E+003,2.316000E+003
188,-4.534000E+003,2.267000E+003
189,-4.437000E+003,2.218500E+003
190,-4.342000E+003,2.171000E+003
191,-4.247000E+003,2.123500E+003
192,-4.153000E+003,2.076500E+003
193,-4.060000E+003,2.030000E+003
194,-3.969000E+003,1.984500E+003
195,-3.878000E+003,1.939000E+003
196,-3.788000E+003,1.894000E+003
197,-3.699000E+003,1.849500E+003
198,-3.611000E+003,1.805500E+003
199,-3.523000E+003,1.761500E+003
200,-3.437000E+003,1.718500E+003
201,-3.351000E+003,1.675500E+003
202,-3.267000E+003,1.633500E+003
203,-3.183000E+003,1.591500E+003
204,-3.100000E+003,1.550000E+003
205,-3.018000E+003,1.509000E+003
206,-2.936000E+003,1.468000E+003
207,-2.856000E+003,1.428000E+003
208,-2.776000E+003,1.388000E+003
209,-2.697000E+003,1.348500E+003
210,-2.619000E+003,1.309500E+003
211,-2.541000E+003,1.270500E+003
212,-2.464000E+003,1.232000E+003
213,-2.388000E+003,1.194000E+003
214,-2.313000E+003,1.156500E+003
215,-2.238000E+003,1.119000E+003
216,-2.164000E+003,1.082000E+003
217,-2.091000E+003,1.045500E+003
218,-2.018000E+003,1.009000E+003
219,-1.946000E+003,9.730000E+002
220,-1.875000E+003,9.375000E+002
221,-1.804000E+003,9.020000E+002
222,-1.734000E+003,8.670000E+002
223,-1.664000E+003,8.320000E+002
224,-1.595000E+003,7.975000E+002
225,-1.527000E+003,7.635000E+002
226,-1.460000E+003,7.300000E+002
227,-1.393000E+003,6.965000E+002
228,-1.326000E+003,6.630000E+002
229,-1.260000E+003,6.300000E+002
230,-1.195000E+003,5.975000E+002
231,-1.130000E+003,5.650000E+002
232,-1.066000E+003,5.330000E+002
233,-1.003000E+003,5.015000E+002
234,-9.400000E+002,4.700000E+002
235,-8.770000E+002,4.385000E+002
236,-8.150000E+002,4.075000E+002
237,-7.540000E+002,3.770000E+002
