108,7.418215E-022,9.306137E-021,1.004796E-020
109,7.153993E-022,9.275448E-021,9.990847E-021
110,6.900827E-022,9.244697E-021,9.934780E-021
111,6.658188E-022,9.213899E-021,9.879718E-021
112,6.425577E-022,9.183064E-021,9.825621E-021
113,6.202519E-022,9.152200E-021,9.772452E-021
114,5.988564E-022,9.121320E-021,9.720176E-021
115,5.783291E-022,9.090435E-021,9.668764E-021
116,5.586291E-022,9.059549E-021,9.618178E-021
117,5.397187E-022,9.028676E-021,9.568395E-021
118,5.215615E-022,8.997822E-021,9.519384E-021
119,5.041229E-022,8.966995E-021,9.471118E-021
120,4.873705E-022,8.936201E-021,9.423571E-021
121,4.712734E-022,8.905448E-021,9.376722E-021
122,4.558020E-022,8.874743E-021,9.330546E-021
123,4.409286E-022,8.844092E-021,9.285021E-021
124,4.266264E-022,8.813500E-021,9.240127E-021
125,4.128705E-022,8.782972E-021,9.195843E-021
126,3.996367E-022,8.752516E-021,9.152152E-021
127,3.869024E-022,8.722134E-021,9.109036E-021
128,3.746459E-022,8.691832E-021,9.066478E-021
129,3.628465E-022,8.661613E-021,9.024459E-021
130,3.514848E-022,8.631482E-021,8.982967E-021
131,3.405420E-022,8.601443E-021,8.941986E-021
132,3.300004E-022,8.571500E-021,8.901501E-021
133,3.198430E-022,8.541654E-021,8.861497E-021
134,3.100538E-022,8.511912E-021,8.821966E-021
135,3.006174E-022,8.482274E-021,8.782891E-021
136,2.915191E-022,8.452745E-021,8.744264E-021
137,2.827452E-022,8.423324E-021,8.706069E-021
138,2.742821E-022,8.394016E-021,8.668299E-021
139,2.661174E-022,8.364824E-021,8.630941E-021
140,2.582388E-022,8.335748E-021,8.593987E-021
141,2.506348E-022,8.306791E-021,8.557426E-021
142,2.432945E-022,8.277955E-021,8.521250E-021
143,2.362072E-022,8.249243E-021,8.485450E-021
144,2.293630E-022,8.220652E-021,8.450015E-021
145,2.227523E-022,8.192188E-021,8.414941E-021
146,2.163658E-022,8.163850E-021,8.380216E-021
147,2.101948E-022,8.135641E-021,8.345836E-021
148,2.042311E-022,8.107561E-021,8.311792E-021
149,1.984664E-022,8.079610E-021,8.278076E-021
150,1.928933E-022,8.051791E-021,8.244684E-021
151,1.875042E-022,8.024104E-021,8.211609E-021
152,1.822924E-022,7.996549E-021,8.178841E-021
153,1.772511E-022,7.969127E-021,8.146378E-021
154,1.723737E-022,7.941839E-021,8.114213E-021
155,1.676543E-022,7.914686E-021,8.082341E-021
156,1.630869E-022,7.887667E-021,8.050754E-021
157,1.586658E-022,7.860784E-021,8.019450E-021
158,1.543857E-022,7.834035E-021,7.988421E-021
159,1.502414E-022,7.807423E-021,7.957664E-021
160,1.462279E-022,7.780946E-021,7.927173E-021
161,1.423405E-022,7.754605E-021,7.896945E-021
162,1.385747E-022,7.728400E-021,7.866975E-021
163,1.349259E-022,7.702332E-021,7.837258E-021
164,1.313902E-022,7.676399E-021,7.807789E-021
165,1.279633E-022,7.650602E-021,7.778566E-021
166,1.246415E-022,7.624943E-021,7.749585E-021
167,1.214211E-022,7.599417E-021,7.720838E-021
168,1.182985E-022,7.574029E-021,7.692327E-021
169,1.152702E-022,7.548776E-021,7.664046E-021
170,1.123330E-022,7.523658E-021,7.635991E-021
171,1.094838E-022,7.498675E-021,7.608158E-021
172,1.067195E-022,7.473826E-021,7.580546E-021
173,1.040372E-022,7.449112E-021,7.553149E-021
174,1.014341E-022,7.424532E-021,7.525965E-021
175,9.890744E-023,7.400085E-021,7.498992E-021
176,9.645476E-023,7.375772E-021,7.472226E-021
177,9.407350E-023,7.351591E-021,7.445664E-021
178,9.176128E-023,7.327543E-021,7.419304E-021
179,8.951580E-023,7.303627E-021,7.393142E-021
180,8.733484E-023,7.279841E-021,7.367176E-021
181,8.521627E-023,7.256187E-021,7.341404E-021
182,8.315803E-023,7.232664E-021,7.315822E-021
183,8.115816E-023,7.209270E-021,7.290428E-021
184,7.921473E-023,7.186005E-021,7.265219E-021
185,7.732593E-023,7.162870E-021,7.240196E-021
186,7.548998E-023,7.139862E-021,7.215352E-021
187,7.370520E-023,7.116981E-021,7.190687E-021
188,7.196993E-023,7.094229E-021,7.166198E-021
189,7.028259E-023,7.071602E-021,7.141885E-021
190,6.864167E-023,7.049100E-021,7.117741E-021
191,6.704570E-023,7.026724E-021,7.093770E-021
192,6.549326E-023,7.004473E-021,7.069966E-021
193,6.398299E-023,6.982345E-021,7.046328E-021
194,6.251357E-023,6.960340E-021,7.022853E-021
195,6.108373E-023,6.938458E-021,6.999542E-021
196,5.969224E-023,6.916698E-021,6.976390E-021
197,5.833792E-023,6.895059E-021,6.953397E-021
198,5.701965E-023,6.873540E-021,6.930559E-021
199,5.573629E-023,6.852141E-021,6.907877E-021
200,5.448681E-023,6.830862E-021,6.885348E-021
201,5.327016E-023,6.809700E-021,6.862970E-021
202,5.208536E-023,6.788656E-021,6.840742E-021
203,5.093146E-023,6.767730E-021,6.818661E-021
204,4.980752E-023,6.746920E-021,6.796727E-021
205,4.871265E-023,6.726226E-021,6.774938E-021
206,4.764599E-023,6.705646E-021,6.753292E-021
207,4.660670E-023,6.685180E-021,6.731787E-021
208,4.559398E-023,6.664829E-021,6.710423E-021
209,4.460704E-023,6.644590E-021,6.689197E-021
210,4.364514E-023,6.624464E-021,6.668109E-021
211,4.270754E-023,6.604448E-021,6.647156E-021
212,4.179354E-023,6.584544E-021,6.626338E-021
213,4.090246E-023,6.564749E-021,6.605652E-021
214,4.003363E-023,6.545065E-021,6.585098E-021
215,3.918642E-023,6.525488E-021,6.564675E-021
216,3.836022E-023,6.506019E-021,6.544380E-021
217,3.755441E-023,6.486659E-021,6.524213E-021
218,3.676844E-023,6.467404E-021,6.504172E-021
219,3.600173E-023,6.448255E-021,6.484257E-021
220,3.525374E-023,6.429212E-021,6.464465E-021
221,3.452395E-023,6.410272E-021,6.444796E-021
222,3.381186E-023,6.391437E-021,6.425249E-021
223,3.311696E-023,6.372704E-021,6.405821E-021
224,3.243878E-023,6.354075E-021,6.386514E-021
225,3.177687E-023,6.335546E-021,6.367323E-021
226,3.113077E-023,6.317119E-021,6.348250E-021
227,3.050005E-023,6.298792E-021,6.329292E-021
228,2.988429E-023,6.280565E-021,6.310449E-021
229,2.928308E-023,6.262437E-021,6.291720E-021
230,2.869603E-023,6.244407E-021,6.273103E-021
231,2.812276E-023,6.226474E-021,6.254597E-021
232,2.756289E-023,6.208639E-021,6.236201E-021
233,2.701607E-023,6.190900E-021,6.217917E-021
234,2.648195E-023,6.173257E-021,6.199739E-021
235,2.596018E-023,6.155708E-021,6.181669E-021
236,2.545045E-023,6.138255E-021,6.163705E-021
237,2.495243E-023,6.120895E-021,6.145847E-021
238,2.446582E-023,6.103628E-021,6.128093E-021
239,2.399030E-023,6.086453E-021,6.110443E-021
240,2.352561E-023,6.069370E-021,6.092896E-021
241,2.307145E-023,6.052379E-021,6.075450E-021
