325,1.172582E-001
326,1.174499E-001
327,1.176414E-001
328,1.178326E-001
329,1.180235E-001
330,1.182142E-001
331,1.184046E-001
332,1.185947E-001
333,1.187845E-001
334,1.189741E-001
335,1.191634E-001
336,1.193524E-001
337,1.195412E-001
338,1.197297E-001
339,1.199180E-001
340,1.201060E-001
341,1.202937E-001
342,1.204811E-001
343,1.206684E-001
344,1.208553E-001
345,1.210420E-001
346,1.212284E-001
347,1.214146E-001
348,1.216006E-001
349,1.217863E-001
350,1.219717E-001
351,1.221569E-001
352,1.223418E-001
353,1.225265E-001
354,1.227109E-001
355,1.228951E-001
356,1.230791E-001
357,1.232628E-001
358,1.234463E-001
359,1.236295E-001
360,1.238125E-001
361,1.239952E-001
362,1.241777E-001
363,1.243600E-001
364,1.245420E-001
365,1.247238E-001
366,1.249054E-001
367,1.250867E-001
368,1.252678E-001
369,1.254487E-001
370,1.256293E-001
371,1.258097E-001
372,1.259899E-001
373,1.261699E-001
374,1.263496E-001
375,1.265291E-001
376,1.267084E-001
377,1.268874E-001
378,1.270662E-001
379,1.272448E-001
380,1.274232E-001
381,1.276013E-001
382,1.277793E-001
383,1.279570E-001
384,1.281345E-001
385,1.283118E-001
386,1.284888E-001
387,1.286657E-001
388,1.288423E-001
389,1.290187E-001
390,1.291949E-001
391,1.293709E-001
392,1.295467E-001
393,1.297223E-001
394,1.298976E-001
395,1.300727E-001
396,1.302477E-001
397,1.304224E-001
398,1.305969E-001
399,1.307712E-001
400,1.309453E-001
401,1.311193E-001
402,1.312929E-001
403,1.314664E-001
404,1.316397E-001
405,1.318128E-001
406,1.319857E-001
407,1.321584E-001
408,1.323309E-001
409,1.325032E-001
410,1.326753E-001
411,1.328471E-001
412,1.330188E-001
413,1.331903E-001
414,1.333616E-001
415,1.335327E-001
416,1.337036E-001
417,1.338744E-001
418,1.340449E-001
419,1.342152E-001
420,1.343854E-001
421,1.345553E-001
422,1.347251E-001
423,1.348946E-001
424,1.350640E-001
425,1.352332E-001
426,1.354022E-001
427,1.355710E-001
428,1.357396E-001
429,1.359081E-001
430,1.360763E-001
431,1.362444E-001
432,1.364123E-001
433,1.365800E-001
434,1.367475E-001
435,1.369149E-001
436,1.370820E-001
437,1.372490E-001
438,1.374158E-001
439,1.375824E-001
440,1.377489E-001
441,1.379151E-001
442,1.380812E-001
443,1.382471E-001
444,1.384128E-001
445,1.385784E-001
446,1.387438E-001
447,1.389090E-001
448,1.390740E-001
449,1.392388E-001
450,1.394035E-001
451,1.395680E-001
452,1.397323E-001
453,1.398965E-001
454,1.400605E-001
455,1.402243E-001
456,1.403880E-001
457,1.405514E-001
458,1.407148E-001
459,1.408779E-001
460,1.410409E-001
461,1.412037E-001
462,1.413663E-001
463,1.415288E-001
464,1.416911E-001
465,1.418533E-001
466,1.420152E-001
467,1.421770E-001
468,1.423387E-001
469,1.425002E-001
470,1.426615E-001
471,1.428227E-001
472,1.429837E-001
473,1.431445E-001
474,1.433052E-001
475,1.434657E-001
476,1.436261E-001
477,1.437863E-001
478,1.439463E-001
479,1.441062E-001
480,1.442659E-001
481,1.444255E-001
482,1.445849E-001
483,1.447441E-001
484,1.449032E-001
485,1.450622E-001
486,1.452210E-001
487,1.453796E-001
488,1.455381E-001
489,1.456964E-001
490,1.458546E-001
491,1.460126E-001
492,1.461705E-001
493,1.463282E-001
494,1.464858E-001
495,1.466432E-001
496,1.468004E-001
497,1.469575E-001
498,1.471145E-001
499,1.472713E-001
500,1.474280E-001
501,1.475845E-001
502,1.477409E-001
503,1.478971E-001
504,1.480532E-001
505,1.482091E-001
506,1.483649E-001
507,1.485205E-001
508,1.486760E-001
509,1.488314E-001
510,1.489866E-001
511,1.491416E-001
512,1.492966E-001
513,1.494513E-001
514,1.496060E-001
515,1.497604E-001
516,1.499148E-001
517,1.500690E-001
518,1.502231E-001
519,1.503770E-001
520,1.505308E-001
521,1.506844E-001
522,1.508379E-001
523,1.509913E-001
524,1.511445E-001
525,1.512976E-001
526,1.514505E-001
527,1.516033E-001
528,1.517560E-001
529,1.519085E-001
530,1.520609E-001
531,1.522132E-001
532,1.523653E-001
533,1.525173E-001
534,1.526692E-001
535,1.528209E-001
536,1.529725E-001
537,1.531239E-001
538,1.532753E-001
539,1.534265E-001
540,1.535775E-001
541,1.537284E-001
542,1.538792E-001
543,1.540299E-001
544,1.541804E-001
545,1.543308E-001
546,1.544811E-001
547,1.546312E-001
548,1.547812E-001
549,1.549311E-001
550,1.550808E-001
551,1.552304E-001
552,1.553799E-001
553,1.555293E-001
554,1.556785E-001
555,1.558276E-001
556,1.559766E-001
557,1.561255E-001
558,1.562742E-001
559,1.564228E-001
560,1.565712E-001
561,1.567196E-001
562,1.568678E-001
563,1.570159E-001
564,1.571639E-001
565,1.573117E-001
566,1.574594E-001
567,1.576070E-001
568,1.577545E-001
569,1.579019E-001
570,1.580491E-001
571,1.581962E-001
572,1.583432E-001
573,1.584900E-001
574,1.586368E-001
575,1.587834E-001
576,1.589299E-001
577,1.590763E-001
578,1.592225E-001
579,1.593687E-001
580,1.595147E-001
581,1.596606E-001
582,1.598064E-001
583,1.599520E-001
584,1.600976E-001
585,1.602430E-001
586,1.603883E-001
587,1.605335E-001
588,1.606786E-001
589,1.608235E-001
590,1.609683E-001
591,1.611131E-001
592,1.612577E-001
593,1.614022E-001
594,1.615465E-001
595,1.616908E-001
596,1.618349E-001
597,1.619790E-001
598,1.621229E-001
599,1.622667E-001
600,1.624104E-001
601,1.625539E-001
602,1.626974E-001
603,1.628407E-001
604,1.629840E-001
605,1.631271E-001
606,1.632701E-001
607,1.634130E-001
608,1.635558E-001
609,1.636984E-001
610,1.638410E-001
611,1.639835E-001
612,1.641258E-001
613,1.642680E-001
614,1.644101E-001
615,1.645521E-001
616,1.646940E-001
617,1.648358E-001
618,1.649775E-001
619,1.651191E-001
620,1.652606E-001
621,1.654019E-001
622,1.655432E-001
623,1.656843E-001
624,1.658253E-001
625,1.659662E-001
626,1.661071E-001
627,1.662478E-001
628,1.663884E-001
629,1.665289E-001
630,1.666693E-001
631,1.668095E-001
632,1.669497E-001
633,1.670898E-001
634,1.672298E-001
635,1.673696E-001
636,1.675094E-001
637,1.676490E-001
638,1.677886E-001
639,1.679280E-001
640,1.680674E-001
641,1.682066E-001
642,1.683458E-001
643,1.684848E-001
644,1.686237E-001
645,1.687626E-001
646,1.689013E-001
647,1.690399E-001
648,1.691784E-001
649,1.693168E-001
650,1.694552E-001
651,1.695934E-001
652,1.697315E-001
653,1.698695E-001
654,1.700074E-001
655,1.701452E-001
656,1.702830E-001
657,1.704206E-001
658,1.705581E-001
659,1.706955E-001
660,1.708328E-001
661,1.709700E-001
662,1.711072E-001
663,1.712442E-001
664,1.713811E-001
665,1.715179E-001
666,1.716547E-001
667,1.717913E-001
668,1.719278E-001
669,1.720642E-001
670,1.722006E-001
671,1.723368E-001
672,1.724730E-001
673,1.726090E-001
674,1.727450E-001
675,1.728808E-001
676,1.730166E-001
677,1.731522E-001
678,1.732878E-001
679,1.734233E-001
680,1.735587E-001
681,1.736940E-001
682,1.738291E-001
683,1.739642E-001
684,1.740992E-001
685,1.742341E-001
686,1.743690E-001
687,1.745037E-001
688,1.746383E-001
689,1.747728E-001
690,1.749073E-001
691,1.750416E-001
692,1.751759E-001
693,1.753100E-001
694,1.754441E-001
695,1.755781E-001
696,1.757120E-001
697,1.758458E-001
698,1.759795E-001
699,1.761131E-001
700,1.762466E-001
701,1.763800E-001
702,1.765134E-001
703,1.766466E-001
704,1.767798E-001
705,1.769129E-001
706,1.770458E-001
707,1.771787E-001
708,1.773115E-001
709,1.774442E-001
710,1.775769E-001
711,1.777094E-001
712,1.778418E-001
713,1.779742E-001
714,1.781065E-001
715,1.782386E-001
716,1.783707E-001
717,1.785027E-001
718,1.786346E-001
719,1.787665E-001
720,1.788982E-001
721,1.790299E-001
722,1.791614E-001
723,1.792929E-001
724,1.794243E-001
725,1.795556E-001
726,1.796868E-001
727,1.798180E-001
728,1.799490E-001
729,1.800800E-001
730,1.802108E-001
731,1.803416E-001
732,1.804723E-001
733,1.806030E-001
734,1.807335E-001
735,1.808639E-001
736,1.809943E-001
737,1.811246E-001
738,1.812548E-001
739,1.813849E-001
740,1.815149E-001
741,1.816449E-001
742,1.817747E-001
743,1.819045E-001
744,1.820342E-001
745,1.821638E-001
746,1.822933E-001
747,1.824228E-001
748,1.825521E-001
749,1.826814E-001
750,1.828106E-001
751,1.829397E-001
752,1.830688E-001
753,1.831977E-001
754,1.833266E-001
755,1.834554E-001
756,1.835841E-001
757,1.837127E-001
758,1.838413E-001
759,1.839697E-001
760,1.840981E-001
761,1.842264E-001
762,1.843546E-001
763,1.844828E-001
764,1.846108E-001
765,1.847388E-001
766,1.848667E-001
767,1.849945E-001
768,1.851223E-001
769,1.852499E-001
770,1.853775E-001
771,1.855050E-001
772,1.856325E-001
773,1.857598E-001
774,1.858871E-001
775,1.860143E-001
776,1.861414E-001
777,1.862684E-001
778,1.863954E-001
779,1.865222E-001
780,1.866490E-001
781,1.867758E-001
782,1.869024E-001
783,1.870290E-001
784,1.871555E-001
785,1.872819E-001
786,1.874082E-001
787,1.875345E-001
788,1.876607E-001
789,1.877868E-001
790,1.879128E-001
791,1.880388E-001
792,1.881646E-001
793,1.882904E-001
794,1.884162E-001
795,1.885418E-001
796,1.886674E-001
797,1.887929E-001
798,1.889183E-001
799,1.890437E-001
800,1.891689E-001
801,1.892941E-001
802,1.894192E-001
803,1.895443E-001
804,1.896693E-001
805,1.897942E-001
806,1.899190E-001
807,1.900438E-001
808,1.901684E-001
809,1.902930E-001
810,1.904176E-001
811,1.905420E-001
812,1.906664E-001
813,1.907907E-001
814,1.909150E-001
815,1.910391E-001
816,1.911632E-001
817,1.912872E-001
818,1.914112E-001
819,1.915351E-001
820,1.916589E-001
821,1.917826E-001
822,1.919063E-001
823,1.920298E-001
824,1.921534E-001
825,1.922768E-001
826,1.924002E-001
827,1.925235E-001
828,1.926467E-001
829,1.927699E-001
830,1.928929E-001
831,1.930160E-001
832,1.931389E-001
833,1.932618E-001
834,1.933846E-001
835,1.935073E-001
836,1.936300E-001
837,1.937526E-001
838,1.938751E-001
839,1.939975E-001
840,1.941199E-001
841,1.942422E-001
842,1.943645E-001
843,1.944867E-001
844,1.946088E-001
845,1.947308E-001
846,1.948528E-001
847,1.949747E-001
848,1.950965E-001
849,1.952182E-001
850,1.953399E-001
851,1.954616E-001
852,1.955831E-001
853,1.957046E-001
854,1.958260E-001
855,1.959474E-001
856,1.960686E-001
857,1.961899E-001
858,1.963110E-001
859,1.964321E-001
860,1.965531E-001
861,1.966740E-001
862,1.967949E-001
863,1.969157E-001
864,1.970365E-001
865,1.971571E-001
866,1.972777E-001
867,1.973983E-001
868,1.975188E-001
869,1.976392E-001
870,1.977595E-001
871,1.978798E-001
872,1.980000E-001
873,1.981201E-001
874,1.982402E-001
875,1.983602E-001
876,1.984802E-001
877,1.986001E-001
878,1.987199E-001
879,1.988396E-001
880,1.989593E-001
881,1.990789E-001
882,1.991985E-001
883,1.993180E-001
884,1.994374E-001
885,1.995568E-001
886,1.996760E-001
887,1.997953E-001
888,1.999144E-001
889,2.000335E-001
890,2.001526E-001
891,2.002716E-001
892,2.003905E-001
893,2.005093E-001
894,2.006281E-001
895,2.007468E-001
896,2.008655E-001
897,2.009840E-001
898,2.011026E-001
899,2.012210E-001
900,2.013394E-001
901,2.014578E-001
902,2.015761E-001
903,2.016943E-001
904,2.018124E-001
905,2.019305E-001
906,2.020485E-001
907,2.021665E-001
908,2.022844E-001
909,2.024022E-001
910,2.025200E-001
911,2.026377E-001
912,2.027554E-001
913,2.028729E-001
914,2.029905E-001
915,2.031079E-001
916,2.032253E-001
917,2.033427E-001
918,2.034600E-001
919,2.035772E-001
920,2.036943E-001
921,2.038114E-001
922,2.039285E-001
923,2.040454E-001
924,2.041624E-001
925,2.042792E-001
926,2.043960E-001
927,2.045127E-001
928,2.046294E-001
929,2.047460E-001
930,2.048626E-001
931,2.049791E-001
932,2.050955E-001
933,2.052119E-001
934,2.053282E-001
935,2.054444E-001
936,2.055606E-001
937,2.056767E-001
938,2.057928E-001
939,2.059088E-001
940,2.060248E-001
941,2.061407E-001
942,2.062565E-001
943,2.063723E-001
944,2.064880E-001
945,2.066037E-001
946,2.067193E-001
947,2.068348E-001
948,2.069503E-001
949,2.070657E-001
950,2.071811E-001
951,2.072964E-001
952,2.074116E-001
953,2.075268E-001
954,2.076420E-001
955,2.077570E-001
956,2.078720E-001
957,2.079870E-001
958,2.081019E-001
959,2.082168E-001
960,2.083315E-001
961,2.084463E-001
962,2.085609E-001
963,2.086755E-001
964,2.087901E-001
965,2.089046E-001
966,2.090190E-001
967,2.091334E-001
968,2.092478E-001
969,2.093620E-001
970,2.094762E-001
971,2.095904E-001
972,2.097045E-001
973,2.098186E-001
974,2.099325E-001
975,2.100465E-001
976,2.101604E-001
977,2.102742E-001
978,2.103879E-001
979,2.105016E-001
980,2.106153E-001
981,2.107289E-001
982,2.108424E-001
983,2.109559E-001
984,2.110694E-001
985,2.111827E-001
986,2.112960E-001
987,2.114093E-001
988,2.115225E-001
989,2.116357E-001
990,2.117488E-001
991,2.118618E-001
992,2.119748E-001
993,2.120877E-001
994,2.122006E-001
995,2.123134E-001
996,2.124262E-001
997,2.125389E-001
998,2.126516E-001
999,2.127642E-001
1000,2.128767E-001
1001,2.129892E-001
1002,2.131017E-001
1003,2.132141E-001
1004,2.133264E-001
1005,2.134387E-001
1006,2.135509E-001
1007,2.136631E-001
1008,2.137752E-001
1009,2.138873E-001
1010,2.139993E-001
1011,2.141113E-001
1012,2.142232E-001
1013,2.143350E-001
1014,2.144468E-001
1015,2.145586E-001
1016,2.146703E-001
1017,2.147819E-001
1018,2.148935E-001
1019,2.150050E-001
1020,2.151165E-001
1021,2.152280E-001
1022,2.153393E-001
1023,2.154507E-001
1024,2.155619E-001
1025,2.156732E-001
1026,2.157843E-001
1027,2.158954E-001
1028,2.160065E-001
1029,2.161175E-001
1030,2.162285E-001
1031,2.163394E-001
1032,2.164502E-001
1033,2.165611E-001
1034,2.166718E-001
1035,2.167825E-001
1036,2.168932E-001
1037,2.170038E-001
1038,2.171143E-001
1039,2.172248E-001
1040,2.173352E-001
1041,2.174456E-001
1042,2.175560E-001
1043,2.176663E-001
1044,2.177765E-001
1045,2.178867E-001
1046,2.179968E-001
1047,2.181069E-001
1048,2.182170E-001
1049,2.183270E-001
1050,2.184369E-001
1051,2.185468E-001
1052,2.186566E-001
1053,2.187664E-001
1054,2.188761E-001
1055,2.189858E-001
1056,2.190955E-001
1057,2.192050E-001
1058,2.193146E-001
1059,2.194241E-001
1060,2.195335E-001
1061,2.196429E-001
1062,2.197522E-001
1063,2.198615E-001
1064,2.199707E-001
1065,2.200799E-001
1066,2.201891E-001
1067,2.202981E-001
1068,2.204072E-001
1069,2.205162E-001
1070,2.206251E-001
1071,2.207340E-001
1072,2.208428E-001
1073,2.209516E-001
1074,2.210604E-001
1075,2.211691E-001
1076,2.212777E-001
1077,2.213863E-001
1078,2.214949E-001
1079,2.216034E-001
1080,2.217118E-001
1081,2.218202E-001
1082,2.219286E-001
1083,2.220369E-001
1084,2.221451E-001
1085,2.222533E-001
1086,2.223615E-001
1087,2.224696E-001
1088,2.225777E-001
1089,2.226857E-001
1090,2.227937E-001
1091,2.229016E-001
1092,2.230095E-001
1093,2.231173E-001
1094,2.232251E-001
1095,2.233328E-001
1096,2.234405E-001
1097,2.235481E-001
1098,2.236557E-001
1099,2.237633E-001
1100,2.238707E-001
1101,2.239782E-001
1102,2.240856E-001
1103,2.241929E-001
1104,2.243002E-001
1105,2.244075E-001
1106,2.245147E-001
1107,2.246219E-001
1108,2.247290E-001
1109,2.248361E-001
1110,2.249431E-001
1111,2.250501E-001
1112,2.251570E-001
1113,2.252639E-001
1114,2.253707E-001
1115,2.254775E-001
1116,2.255843E-001
1117,2.256910E-001
1118,2.257976E-001
1119,2.259042E-001
1120,2.260108E-001
1121,2.261173E-001
1122,2.262238E-001
1123,2.263302E-001
1124,2.264366E-001
1125,2.265429E-001
1126,2.266492E-001
1127,2.267554E-001
1128,2.268616E-001
1129,2.269678E-001
1130,2.270739E-001
1131,2.271799E-001
1132,2.272860E-001
1133,2.273919E-001
1134,2.274979E-001
1135,2.276037E-001
1136,2.277096E-001
1137,2.278154E-001
1138,2.279211E-001
1139,2.280268E-001
1140,2.281324E-001
1141,2.282381E-001
1142,2.283436E-001
1143,2.284491E-001
1144,2.285546E-001
1145,2.286600E-001
1146,2.287654E-001
1147,2.288708E-001
1148,2.289761E-001
1149,2.290813E-001
1150,2.291865E-001
1151,2.292917E-001
1152,2.293968E-001
1153,2.295019E-001
1154,2.296069E-001
1155,2.297119E-001
1156,2.298168E-001
1157,2.299217E-001
1158,2.300266E-001
1159,2.301314E-001
1160,2.302362E-001
1161,2.303409E-001
1162,2.304456E-001
1163,2.305502E-001
1164,2.306548E-001
1165,2.307593E-001
1166,2.308638E-001
1167,2.309683E-001
1168,2.310727E-001
1169,2.311771E-001
1170,2.312814E-001
1171,2.313857E-001
1172,2.314900E-001
1173,2.315942E-001
1174,2.316983E-001
1175,2.318024E-001
1176,2.319065E-001
1177,2.320106E-001
1178,2.321145E-001
1179,2.322185E-001
1180,2.323224E-001
1181,2.324262E-001
1182,2.325301E-001
1183,2.326338E-001
1184,2.327376E-001
1185,2.328413E-001
1186,2.329449E-001
1187,2.330485E-001
1188,2.331521E-001
1189,2.332556E-001
1190,2.333591E-001
1191,2.334625E-001
1192,2.335659E-001
1193,2.336693E-001
1194,2.337726E-001
1195,2.338758E-001
1196,2.339791E-001
1197,2.340822E-001
1198,2.341854E-001
1199,2.342885E-001
1200,2.343915E-001
1201,2.344946E-001
1202,2.345975E-001
1203,2.347005E-001
1204,2.348034E-001
1205,2.349062E-001
1206,2.350090E-001
1207,2.351118E-001
1208,2.352145E-001
1209,2.353172E-001
1210,2.354199E-001
1211,2.355225E-001
1212,2.356250E-001
1213,2.357275E-001
1214,2.358300E-001
1215,2.359325E-001
1216,2.360349E-001
1217,2.361372E-001
1218,2.362395E-001
1219,2.363418E-001
1220,2.364441E-001
1221,2.365462E-001
1222,2.366484E-001
1223,2.367505E-001
1224,2.368526E-001
1225,2.369546E-001
1226,2.370566E-001
1227,2.371586E-001
1228,2.372605E-001
1229,2.373623E-001
1230,2.374642E-001
1231,2.375660E-001
1232,2.376677E-001
1233,2.377694E-001
1234,2.378711E-001
1235,2.379727E-001
1236,2.380743E-001
1237,2.381759E-001
1238,2.382774E-001
1239,2.383789E-001
1240,2.384803E-001
1241,2.385817E-001
1242,2.386830E-001
1243,2.387843E-001
1244,2.388856E-001
1245,2.389869E-001
1246,2.390880E-001
1247,2.391892E-001
1248,2.392903E-001
1249,2.393914E-001
1250,2.394924E-001
1251,2.395934E-001
1252,2.396944E-001
1253,2.397953E-001
1254,2.398962E-001
1255,2.399970E-001
1256,2.400978E-001
1257,2.401986E-001
1258,2.402993E-001
1259,2.404000E-001
1260,2.405006E-001
1261,2.406012E-001
1262,2.407018E-001
1263,2.408023E-001
1264,2.409028E-001
1265,2.410033E-001
1266,2.411037E-001
1267,2.412041E-001
1268,2.413044E-001
1269,2.414047E-001
1270,2.415050E-001
1271,2.416052E-001
1272,2.417054E-001
1273,2.418055E-001
1274,2.419056E-001
1275,2.420057E-001
1276,2.421057E-001
1277,2.422057E-001
1278,2.423057E-001
1279,2.424056E-001
1280,2.425055E-001
1281,2.426053E-001
1282,2.427051E-001
1283,2.428049E-001
1284,2.429046E-001
1285,2.430043E-001
1286,2.431039E-001
1287,2.432035E-001
1288,2.433031E-001
1289,2.434027E-001
1290,2.435022E-001
1291,2.436016E-001
1292,2.437010E-001
1293,2.438004E-001
1294,2.438998E-001
1295,2.439991E-001
1296,2.440984E-001
1297,2.441976E-001
1298,2.442968E-001
1299,2.443960E-001
1300,2.444951E-001
1301,2.445942E-001
1302,2.446932E-001
1303,2.447923E-001
1304,2.448912E-001
1305,2.449902E-001
1306,2.450891E-001
1307,2.451880E-001
1308,2.452868E-001
1309,2.453856E-001
1310,2.454843E-001
1311,2.455831E-001
1312,2.456817E-001
1313,2.457804E-001
1314,2.458790E-001
1315,2.459776E-001
1316,2.460761E-001
1317,2.461746E-001
1318,2.462731E-001
1319,2.463715E-001
1320,2.464699E-001
1321,2.465683E-001
1322,2.466666E-001
1323,2.467649E-001
1324,2.468631E-001
1325,2.469613E-001
1326,2.470595E-001
1327,2.471576E-001
1328,2.472557E-001
1329,2.473538E-001
1330,2.474518E-001
1331,2.475498E-001
1332,2.476478E-001
1333,2.477457E-001
1334,2.478436E-001
1335,2.479415E-001
1336,2.480393E-001
1337,2.481371E-001
1338,2.482348E-001
1339,2.483325E-001
1340,2.484302E-001
1341,2.485278E-001
1342,2.486254E-001
1343,2.487230E-001
1344,2.488205E-001
1345,2.489180E-001
1346,2.490155E-001
1347,2.491129E-001
1348,2.492103E-001
1349,2.493077E-001
1350,2.494050E-001
1351,2.495023E-001
1352,2.495995E-001
1353,2.496967E-001
1354,2.497939E-001
1355,2.498910E-001
1356,2.499882E-001
1357,2.500852E-001
1358,2.501823E-001
1359,2.502793E-001
1360,2.503762E-001
1361,2.504732E-001
1362,2.505701E-001
1363,2.506670E-001
